,Text,Label,pred
0,                CHANDLER: Did I wake you?.,1,0
1,"                CHANDLER: Oh, um, I don't care!.",1,1
2,                CHANDLER: Were you so late because you were burying this woman?.,1,0
3,                MONICA: Do you still wanna call  'em? I wanna call  'em..,0,0
4,                ROSS: Yes yes it is! In Prison!!.,1,0
5,"                CHANDLER: And sometimes I would want you to steal third, and I'll go like this..",1,0
6,                CHANDLER: Oh no donÕt go. I have scared you. I have said too much. I am hopeless and awkward and desperate for love..,0,0
7,                CHANDLER: But younger than some buildings!.,1,0
8,"                CHANDLER: Joey ate my last stick of gum, so I killed him. Do you think that was wrong?.",1,0
9,                CHANDLER: Oh tons. I am quite the woodsman..,1,0
10,"                CHANDLER: Oh, uh, no thanks. I just had an M&M..",1,0
11,"                CHANDLER: Nice jon Joe, you are quite the craftsman!.",1,0
12,                RACHEL: Oh..,0,0
13,                CHANDLER: I'd miss you if I broke up with you. Just trying to be supportive..,0,0
14,"                CHANDLER: Oh hurry up, I want to sign that..",1,0
15,"                CHANDLER: And Hornswoggle? What? Are you dating a character from ""Fraggle Rock""? Ahh..",1,0
16,                CHANDLER: I guess you would know that or else we would be in a predicament room.,1,0
17,"                CHANDLER: No, rabies..",1,0
18,"                CHANDLER: See now that I see crying over, but Bambi, is a cartoon..",1,0
19,                ROSS: Your makeup?.,1,0
20,"                CHANDLER: ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths.",1,0
21,"                CHANDLER: Dear god, this parachute is a knapsack.",1,0
22,                CHANDLER: It was an accident. Not like I was across the street with a telescope and a box of donuts..,1,0
23,"                CHANDLER: Hey, my father's house does that..",0,0
24,"                CHANDLER: No, no, I am just looking for a man to draw on me with chalk..",1,0
25,"                CHANDLER: Okay, but If he asks, I am not going to lie..",0,0
26,"                CHANDLER: No you are not Chandler, we still love you Chandler.",1,0
27,                JOEY: You can't do anything..,0,0
28,"                CHANDLER: Yes, the doctor's say if they remove it, he will die!.",1,1
29,                MONICA: What?  Why?.,0,0
30,                CHANDLER: Janice? Janice?.,1,0
31,"                CHANDLER: Because his penis was too big. I am sorry, thatÕs the kind of thing I do..",0,0
32,"                CHANDLER: Oh, wait a minute, I have no one..",1,0
33,                CHANDLER: If only there was something in your head to control the things you say..,1,0
34,"                CHANDLER: The Jamestown colony of Virginia. You see King George is giving us the land, so..",1,0
35,"                RACHEL: I'm just gonna throw it out, it's probably just a bunch of shampoo and....",0,0
36,                CHANDLER: Oh I left them in my bulldozer.. I don't have tools!.,1,0
37,"                PERSON: Uh, no. I overheard Bernadette tell Howard she was making him a meat loaf, and you don't have to not ask me twice..",0,0
38,                CHANDLER: A tshirt that says - I don't belong here..,1,0
39,                CHANDLER: No way!.,0,0
40,                MONICA: Really?.,0,0
41,                CHANDLER: That monkey has got a Ross on its ass!.,1,0
42,                JOEY: Ok!.,0,0
43,"                JOEY: ThatÕs good, just keep rubbing your head. That will turn back time.",1,1
44,"                CHANDLER: Yes, we all know how cruel a parent can be, about the flatness of a child's pillow..",1,0
45,"                CHANDLER: Uh, okay. The fifth dentist caved and not they're all recommending Trident?.",1,0
46,                CHANDLER: I'm sorry man there is never a good time to have to.. Stop catching on fire..,1,0
47,                CHANDLER: My duties?  All right..,0,0
48,"                PHOEBE: Okay, does this look like a garbage can to you?.",0,0
49,                CHANDLER: And you are gonna make them all disappear..,1,0
50,"                CHANDLER: Hey, that's Joincidence with a C.",1,0
51,"                CHANDLER: I am telling you, when she leaned back, I could see her brain.",1,0
52,"                RACHEL: All right, cut, let's pick again, pick again..",0,0
53,"                CHANDLER: Oh Oh, I am convinced!.",1,0
54,"                CHANDLER: We were wondering what was taking so long with the gift, but now we understand you were doing this..",1,0
55,"                CHANDLER: No, no the actual cartoon character.. Of course the baloon..",1,0
56,"                CHANDLER: Nope, that patch is no good..",1,0
57,"                ROSS: Oh my God, wh-what happened?.",0,0
58,"                CHANDLER: Okay, but if you are not coming back soon, there is pretty much nothing I can do about it.",1,0
59,"                CHANDLER: Oh I see, I thought you just really really liked your new couch..",1,0
60,"                CHANDLER: You know some might find it amusing, I myself find it regular..",1,0
61,                CHANDLER: Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix.,1,0
62,                CHANDLER: You have to stop the Q-Tip when there is resistance.,1,0
63,"                CHANDLER: Oh I do. Oh no, wait a minute, I took it out of my shirt when I put it on this morning..",1,0
64,"                CHANDLER: I am sorry, we donÕt have your sheep..",1,1
65,                MONICA: Huh! Whats dufus speled backwards?.,1,0
66,"                CHANDLER: Oh no, now its not gonna make any sense.",1,0
67,"                CHANDLER: Joey if I go first, I want to be looking for my keys.",1,0
68,                MONICA: Sounds like she has got the whole package!.,1,0
69,                ROSS: Yeah it would!.,0,0
70,"                CHANDLER: Uh, so how many cameras are actually on you..",1,0
71,                CHANDLER: Oh! Satan's minions at work again?.,1,0
72,                CHANDLER: His legs flail about as if independent from his body.,0,0
73,"                CHANDLER: Pheebs, you may know this, you know strange things. What is the boiling point of brain?.",1,0
74,                CHANDLER: Oh yeah right. And what would my opening line be? Excuse me.,1,0
75,                CHANDLER: I was saying the actual words.,1,0
76,"                CHANDLER: Wow you look just like your son, Mrs. Tribbiani.",1,0
77,                CHANDLER: What a baby..,0,0
78,"                CHANDLER: I guess he wants to do a little dance, you know, make a little love. Well pretty much get down to that..",1,0
79,                CHANDLER: Oh just like give a minute to wake up for this ...  Ha ha! You lost the ring. You the worst best man ever!.,0,0
80,                CHANDLER: And the bunny got away!.,1,0
81,                CHANDLER: Was that place the sun?.,1,0
82,"                CHANDLER: Yes you can. You're thinking about time, you can't go back in time..",0,0
83,"                CHANDLER: I just have to do one thing, really quickly, its not a big thing ...  GET UP||.",1,0
84,                CHANDLER: Well thank God your livelihood doesn't depend on it..,1,1
85,                CHANDLER: Actually I yesterday I was smoking again. Today I am smoking still..,1,0
86,"                RACHEL: Oh boy, I just can't watch. It's too scary!.",1,0
87,                CHANDLER: We think it was trying to spell out monkey..,1,0
88,"                CHANDLER: Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. - And she said - ""No no, its too cold, nobody will go out there.""  - I said ""Maybe if we put some lights out there they will""..",1,0
89,"                CHANDLER: These people find out that a spelling game is going over there, there will be nobody left at our party..",1,0
90,                CHANDLER: Dee. The sarcastic sister from What's Happening..,1,0
91,                CHANDLER: See Joe that's why your parents told you not to jump on your bed!.,0,0
92,                PHOEBE: Oh! Oop!.,0,0
93,"                JOEY: So, you're just Bing?.",0,0
94,"                CHANDLER: And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked..",0,0
95,"                CHANDLER: Well, it will probably slow me down at first. But once I am used to the extra weight, I ll get back on track..",1,0
96,                CHANDLER: The whole thing! Can we go?.,1,0
97,                CHANDLER: I am so confused as to what we have been doing so far..,1,0
98,                CHANDLER: Spanish midgets wrestling Julie! Okay yes I see how they got there..,1,0
99,                JOEY: It's that whole sensitive thing..,0,0
100,"                CHANDLER: You know once you are inside, you don't have to knock anymore..",1,1
101,"                CHANDLER: I am sorry, it was a one time thing. I was very drunk and it was someone else's subconscious.",1,0
102,                CHANDLER: I think this is probably why Damone smokes in his cell alone..,1,0
103,                CHANDLER: You sure he is going to be able to crack that code?.,1,1
104,                CHANDLER: Why? You never look down in the shower?  Oh please I am allowed one joke in the monkey is penis genre..,1,0
105,                JOEY: I talk to you and nothin'..,0,0
106,                CHANDLER: Did you tell her about the magical night that starts with the flush of every toilet?.,1,1
107,                CHANDLER: And I just won a million dollars!.,0,0
108,                CHANDLER: Great! Now we can do laundry all night. All night laundry!.,1,0
109,                CHANDLER: Ah you see perfect might be a problem. Had you said co-dependent or self-destructive..,1,0
110,"                LEONARD: No need to. As soon as she flies into California airspace, I'll feel a disturbance in the Force..",1,0
111,                CHANDLER: Ah your own brand of vigilante justice..,1,0
112,                ROSS: For what? For letting you throw me out of your office?.,1,0
113,                CHANDLER: Me? I am gonna die alone!.,1,0
114,                JOEY: We got a box..,0,0
115,"                CHANDLER: No, this is just part of a daredevil game that I play called wait until last moment before I burst and die.",1,0
116,"                PENNY: Wow, there's a Denny's in Vegas you can actually get married in..",0,0
117,"                CHANDLER: Oh yeah ok, including the waffles last week, you now owe me, seventeen zillion dollars..",1,0
118,                CHANDLER: Crazy bitch!.,1,0
119,"                CHANDLER: A lonely grey couch. "" O look "" cried Ned. And then the kingdom was his. The End..",0,0
120,"                CHANDLER: I thought if I littered, that crying Indian might come by and save us..",1,1
121,"                CHANDLER: Oh my god, you almost gave me a heart attack!.",1,1
122,                RACHEL: Really!?.,0,0
123,                ROSS: Yeah. What-what should I do?.,0,0
124,                CHANDLER: Maybe he was nervous..,1,0
125,"                MONICA: No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!.",1,0
126,"                CHANDLER: Maybe it's a contest, you know? Like ""Collect all five""..",1,0
127,"                CHANDLER: Great! Okay, here..",0,1
128,                CHANDLER: I'll catch you guys later..,0,0
129,                PERSON: : Yeah..,0,0
130,"                RAJ: Oh, yes, we've got the moon and the trees and... Elizabeth McNulty, who apparently died when she was the same age I am..",0,0
131,                JOEY: No!.,0,0
132,                CHANDLER: That's so funny because you look more like Joey Tribbiani man slash woman..,1,0
133,"                CHANDLER: If that doesn't keep kids in school, what will?.",1,0
134,"                CHANDLER: Well yes Ross, pressing my third nipple opens the delivery entrance to the magical land of Narnia..",1,0
135,                CHANDLER: Yeah either that or gloria estefan was right eventually the rhythm is going to get you.,1,0
136,                CHANDLER: And I think my testicles may be in here too.,1,1
